,family_id,members_num,family_lv,active_score,dt
9081,-1753572694,6.0,1.0,856.0,20221105
9082,747328058,21.0,3.0,1151.0,20221105
9083,-755131889,80.0,13.0,18614.0,20221105
9084,1148036055,32.0,1.0,3129.0,20221105
9085,743596888,15.0,1.0,34.0,20221105
9086,-1941293992,6.0,1.0,34.0,20221105
9087,194471312,60.0,9.0,484.0,20221105
9088,1340878550,44.0,3.0,5397.0,20221105
9089,1878260814,30.0,1.0,1280.0,20221105
9090,1703919879,28.0,1.0,836.0,20221105
9091,-130424396,26.0,3.0,37.0,20221105
9092,-381628024,1.0,1.0,8.0,20221105
9093,-1737178784,21.0,1.0,2595.0,20221105
9094,1148452489,13.0,1.0,1823.0,20221105
9095,-71110214,42.0,1.0,1076.0,20221105
9096,-2026660772,23.0,1.0,7.0,20221105
9097,1419662267,56.0,5.0,995.0,20221105
9098,1147147965,44.0,3.0,2368.0,20221105
9099,-973019780,1.0,1.0,0.0,20221105
9100,1202974777,1.0,1.0,0.0,20221105
9101,594616473,50.0,1.0,1209.0,20221105
9102,1538424642,1.0,1.0,0.0,20221105
9103,-1148098223,65.0,13.0,34386.0,20221105
9104,-1509554952,59.0,5.0,514.0,20221105
9105,-710977650,13.0,1.0,161.0,20221105
9106,-1149291833,32.0,3.0,213.0,20221105
9107,1291721020,68.0,9.0,1153.0,20221105
9108,-357377028,39.0,1.0,2123.0,20221105
9109,-425188718,18.0,1.0,739.0,20221105
9110,-1287364056,36.0,3.0,9556.0,20221105
9111,-2044839575,3.0,1.0,773.0,20221105
9112,1161671244,5.0,1.0,1732.0,20221105
9113,-1039874109,39.0,5.0,889.0,20221105
9114,2096728152,49.0,1.0,5073.0,20221105
9115,-461198878,1.0,1.0,20.0,20221105
9116,-1017019769,2.0,1.0,58.0,20221105
9117,-766430770,27.0,1.0,130.0,20221105
9118,-1300915090,38.0,1.0,1695.0,20221105
9119,1914287047,26.0,1.0,2804.0,20221105
9120,2133577751,2.0,1.0,934.0,20221105
9121,1966072207,1.0,1.0,16.0,20221105
9122,-1476092268,1.0,1.0,59.0,20221105
9123,-2068970493,19.0,3.0,658.0,20221105
9124,-399443323,71.0,13.0,37801.0,20221105
9125,-826035696,34.0,9.0,570.0,20221105
9126,667100566,24.0,5.0,2336.0,20221105
9127,1947069464,23.0,5.0,11.0,20221105
9128,-957780918,36.0,3.0,2236.0,20221105
9129,-1400266201,40.0,1.0,9.0,20221105
9130,675453466,44.0,3.0,152.0,20221105
9131,-59560135,36.0,1.0,5056.0,20221105
9132,888458042,18.0,1.0,1189.0,20221105
9133,-2137170030,26.0,1.0,57.0,20221105
9134,-408687236,10.0,3.0,3068.0,20221105
9135,1279993537,25.0,1.0,64.0,20221105
9136,26873791,17.0,1.0,875.0,20221105
9137,546084417,27.0,1.0,717.0,20221105
9138,1552350860,6.0,1.0,188.0,20221105
9139,-1007415692,47.0,1.0,1580.0,20221105
9140,-611191526,4.0,3.0,4999.0,20221105
9141,1075218729,47.0,1.0,1819.0,20221105
9142,-281801538,1.0,1.0,4.0,20221105
9143,-544383923,3.0,1.0,1.0,20221105
9144,1095969348,21.0,3.0,552.0,20221105
9145,-590184739,70.0,13.0,5739.0,20221105
9146,2009080131,17.0,3.0,529.0,20221105
9147,-47154079,43.0,3.0,43.0,20221105
9148,27186082,63.0,9.0,210.0,20221105
9149,540107415,34.0,1.0,8062.0,20221105
9150,503932351,16.0,3.0,1130.0,20221105
9151,1145807608,21.0,1.0,1156.0,20221105
9152,306045034,45.0,3.0,4055.0,20221105
9153,1776289450,25.0,1.0,1084.0,20221105
9154,1611355442,26.0,3.0,1244.0,20221105
9155,-352159718,21.0,1.0,536.0,20221105
9156,-1697389948,40.0,1.0,632.0,20221105
9157,1825034868,24.0,1.0,539.0,20221105
9158,-879063473,15.0,1.0,283.0,20221105
9159,1343106112,44.0,1.0,1566.0,20221105
9160,1388965573,30.0,1.0,319.0,20221105
9161,34607195,1.0,1.0,1863.0,20221105
9162,-251299892,45.0,1.0,4805.0,20221105
9163,1669302389,31.0,1.0,602.0,20221105
9164,2107356627,5.0,1.0,77.0,20221105
9165,-1185348796,55.0,13.0,2701.0,20221105
9166,-1211464435,55.0,11.0,2549.0,20221105
9167,747975258,12.0,1.0,1082.0,20221105
9168,355138284,62.0,13.0,1410.0,20221105
9169,354786247,20.0,3.0,52.0,20221105
9170,1929033336,25.0,3.0,3195.0,20221105
9171,-766919364,33.0,3.0,1403.0,20221105
9172,795031995,13.0,1.0,606.0,20221105
9173,-1734158115,25.0,1.0,2663.0,20221105
9174,1745347216,23.0,1.0,1131.0,20221105
9175,176891654,25.0,5.0,3214.0,20221105
9176,1559709954,46.0,1.0,950.0,20221105
9177,-675497529,44.0,1.0,20.0,20221105
9178,-1753483906,16.0,1.0,1862.0,20221105
9179,-1829612965,7.0,1.0,155.0,20221105
9180,-1199596820,11.0,1.0,700.0,20221105
9181,1748929405,8.0,1.0,105.0,20221105
9182,1436465059,20.0,1.0,721.0,20221105
9183,-1617185748,13.0,1.0,3836.0,20221105
9184,1876426851,50.0,1.0,802.0,20221105
9185,1646340766,35.0,11.0,484.0,20221105
9186,1228623021,36.0,7.0,378.0,20221105
9187,-1872699749,20.0,7.0,2683.0,20221105
9188,1540119255,33.0,3.0,392.0,20221105
9189,1474815324,39.0,1.0,2255.0,20221105
9190,1487232979,67.0,11.0,3907.0,20221105
9191,352764031,47.0,7.0,2025.0,20221105
9192,-612976794,45.0,1.0,537.0,20221105
9193,-1005484406,19.0,3.0,291.0,20221105
9194,1911408211,15.0,1.0,1547.0,20221105
9195,-2089863604,25.0,1.0,67.0,20221105
9196,1063011243,16.0,3.0,668.0,20221105
9197,-2019552518,35.0,5.0,4631.0,20221105
9198,1804304675,14.0,5.0,659.0,20221105
9199,-1985456454,3.0,1.0,29.0,20221105
9200,-524060470,48.0,1.0,198.0,20221105
9201,1446954546,10.0,1.0,28.0,20221105
9202,-633335396,16.0,1.0,1129.0,20221105
9203,583591698,5.0,1.0,704.0,20221105
9204,74982823,1.0,1.0,53.0,20221105
9205,-398767344,16.0,1.0,273.0,20221105
9206,29938795,41.0,1.0,1383.0,20221105
9207,68938206,18.0,1.0,187.0,20221105
9208,1633775221,8.0,1.0,538.0,20221105
9209,759277499,30.0,1.0,120.0,20221105
9210,-278517385,34.0,5.0,1420.0,20221105
9211,442240015,11.0,5.0,6531.0,20221105
9212,-847505688,13.0,1.0,1667.0,20221105
9213,-2118209249,3.0,1.0,2400.0,20221105
9214,1251024960,12.0,3.0,1323.0,20221105
9215,-1190465656,16.0,1.0,1166.0,20221105
9216,-393910622,9.0,1.0,4368.0,20221105
9217,1708708743,1.0,1.0,1863.0,20221105
9218,-2030924205,20.0,3.0,1975.0,20221105
9219,-1583093904,18.0,1.0,941.0,20221105
9220,1240671906,9.0,1.0,921.0,20221105
9221,-621351688,5.0,1.0,320.0,20221105
9222,-647845594,35.0,1.0,494.0,20221105
9223,246756634,26.0,1.0,312.0,20221105
9224,-416035087,6.0,1.0,501.0,20221105
9225,-1531741143,1.0,1.0,21.0,20221105
9226,438548678,85.0,15.0,39896.0,20221105
9227,-1283099746,18.0,1.0,1246.0,20221105
9228,1431464266,26.0,1.0,2894.0,20221105
9229,-1291923978,43.0,1.0,2440.0,20221105
9230,1947582297,75.0,11.0,962.0,20221105
9231,-1625867602,38.0,1.0,4517.0,20221105
9232,-194845763,38.0,1.0,2541.0,20221105
9233,-1387371663,42.0,3.0,5654.0,20221105
9234,2011483148,1.0,1.0,196.0,20221105
9235,-831312156,58.0,9.0,2058.0,20221105
9236,247976030,29.0,1.0,5778.0,20221105
9237,-1255242768,28.0,1.0,2199.0,20221105
9238,2134304464,22.0,1.0,5379.0,20221105
9239,1268227869,30.0,1.0,1116.0,20221105
9240,40959225,18.0,1.0,994.0,20221105
9241,1678859708,32.0,1.0,2127.0,20221105
9242,-2145729999,29.0,1.0,1219.0,20221105
9243,-1211012131,25.0,1.0,1097.0,20221105
9244,-1671345713,25.0,1.0,915.0,20221105
9245,-88866540,5.0,1.0,513.0,20221105
9246,1093684974,1.0,1.0,521.0,20221105
9247,659801239,1.0,1.0,0.0,20221105
9248,-1123340769,33.0,1.0,2068.0,20221105
9249,-873097448,37.0,1.0,4621.0,20221105
9250,-2147042119,29.0,7.0,10.0,20221105
9251,-1927637635,31.0,1.0,827.0,20221105
9252,1168503388,40.0,3.0,452.0,20221105
9253,1077537823,23.0,3.0,81.0,20221105
9254,1884653407,42.0,1.0,1.0,20221105
9255,-219356949,30.0,1.0,18.0,20221105
9256,71388348,28.0,1.0,2521.0,20221105
9257,-72760408,35.0,7.0,1143.0,20221105
9258,1106690348,40.0,1.0,22.0,20221105
9259,636292754,16.0,1.0,1340.0,20221105
9260,1995589870,14.0,1.0,856.0,20221105
9261,-98406402,8.0,1.0,315.0,20221105
9262,170142587,14.0,3.0,2495.0,20221105
9263,1173079742,20.0,1.0,1023.0,20221105
9264,897827307,6.0,1.0,995.0,20221105
9265,210830991,9.0,1.0,444.0,20221105
9266,-1578111603,49.0,1.0,1620.0,20221105
9267,784585246,1.0,1.0,19.0,20221105
9268,-1888644534,1.0,1.0,104.0,20221105
9269,-738408180,5.0,1.0,33.0,20221105
9270,-1550238467,33.0,1.0,172.0,20221105
9271,1148042257,25.0,1.0,9.0,20221105
9272,1426364789,23.0,1.0,2.0,20221105
9273,178484447,21.0,1.0,879.0,20221105
9274,2041316196,1.0,1.0,757.0,20221105
9275,-714021996,41.0,3.0,1953.0,20221105
9276,1156922132,40.0,1.0,1827.0,20221105
9277,-2115786210,13.0,3.0,243.0,20221105
9278,1198478241,35.0,1.0,1965.0,20221105
9279,1762861153,26.0,5.0,537.0,20221105
9280,-1500562586,29.0,1.0,63.0,20221105
9281,-1708148434,16.0,1.0,3438.0,20221105
9282,-1121599020,3.0,1.0,80.0,20221105
9283,-495374958,44.0,1.0,3426.0,20221105
9284,-748694457,25.0,1.0,454.0,20221105
9285,-90701540,24.0,1.0,25.0,20221105
9286,-238424889,55.0,5.0,2596.0,20221105
9287,1459512609,4.0,3.0,1512.0,20221105
9288,-1727322299,1.0,1.0,7048.0,20221105
9289,1293180896,14.0,1.0,831.0,20221105
9290,823995097,23.0,5.0,434.0,20221105
9291,-1955822055,33.0,9.0,4223.0,20221105
9292,1231894168,24.0,7.0,25.0,20221105
9293,102871494,30.0,1.0,605.0,20221105
9294,-499992460,45.0,1.0,24.0,20221105
9295,1192649593,29.0,1.0,2121.0,20221105
9296,1114490788,59.0,9.0,2213.0,20221105
9297,-308719797,18.0,1.0,1730.0,20221105
9298,-115330165,29.0,1.0,495.0,20221105
9299,693028342,43.0,1.0,37.0,20221105
9300,-1900835909,16.0,1.0,465.0,20221105
9301,1775435295,7.0,1.0,375.0,20221105
9302,1647700180,4.0,5.0,1027.0,20221105
9303,2074384143,8.0,1.0,2706.0,20221105
9304,1547217022,8.0,1.0,25.0,20221105
9305,1482013166,1.0,1.0,438.0,20221105
9306,-310941808,1.0,1.0,260.0,20221105
9307,2136589768,49.0,1.0,381.0,20221105
9308,-74468906,6.0,1.0,180.0,20221105
9309,681349659,1.0,1.0,0.0,20221105
9310,-123175977,1.0,1.0,0.0,20221105
9311,731224831,49.0,13.0,1824.0,20221105
9312,-947656485,16.0,1.0,2401.0,20221105
9313,-22535444,28.0,1.0,1122.0,20221105
9314,-944602218,32.0,3.0,3577.0,20221105
9315,-565794328,69.0,9.0,1763.0,20221105
9316,1079194097,45.0,7.0,255.0,20221105
9317,1026885541,19.0,1.0,1051.0,20221105
9318,-1274483205,1.0,3.0,601.0,20221105
9319,1809572217,33.0,1.0,17.0,20221105
9320,-354952396,18.0,1.0,324.0,20221105
9321,-280049004,32.0,3.0,594.0,20221105
9322,1089364648,1.0,1.0,1298.0,20221105
9323,1508729933,21.0,1.0,548.0,20221105
9324,-666503440,43.0,1.0,9.0,20221105
9325,1948827006,1.0,1.0,58.0,20221105
9326,-1964264942,47.0,1.0,809.0,20221105
9327,-426919312,2.0,1.0,469.0,20221105
9328,-1981547515,5.0,1.0,1611.0,20221105
9329,1121694044,47.0,1.0,1963.0,20221105
9330,1719067941,1.0,1.0,0.0,20221105
9331,2080641030,21.0,3.0,83.0,20221105
9332,1860208706,14.0,1.0,2478.0,20221105
9333,1072774309,38.0,1.0,2698.0,20221105
9334,-1563529789,43.0,1.0,2.0,20221105
9335,-791815092,12.0,1.0,1414.0,20221105
9336,526503392,16.0,1.0,98.0,20221105
9337,1812403860,22.0,1.0,2628.0,20221105
9338,115949017,25.0,1.0,362.0,20221105
9339,-2077892104,36.0,1.0,325.0,20221105
9340,99204549,1.0,3.0,108.0,20221105
9341,-1094126224,1.0,3.0,2981.0,20221105
9342,-1489477787,17.0,1.0,1733.0,20221105
9343,63902917,7.0,1.0,678.0,20221105
9344,2089686010,43.0,1.0,2008.0,20221105
9345,-2107236174,43.0,1.0,1677.0,20221105
9346,-798430013,1.0,1.0,216.0,20221105
9347,-602930437,8.0,1.0,308.0,20221105
9348,911996017,28.0,1.0,785.0,20221105
9349,-962189147,13.0,1.0,264.0,20221105
9350,1355548227,8.0,1.0,754.0,20221105
9351,1794249068,1.0,1.0,257.0,20221105
9352,-1653470254,75.0,13.0,1440.0,20221105
9353,-706340194,41.0,1.0,4.0,20221105
9354,-1130534695,20.0,1.0,6.0,20221105
9355,-579673335,35.0,3.0,470.0,20221105
9356,-1063405365,29.0,9.0,20418.0,20221105
9357,839533227,33.0,1.0,2176.0,20221105
9358,1853228829,26.0,1.0,1498.0,20221105
9359,-1474602489,4.0,1.0,4379.0,20221105
9360,1762138111,7.0,1.0,2372.0,20221105
9361,1925536145,5.0,1.0,159.0,20221105
9362,1017342996,2.0,1.0,253.0,20221105
9363,-1183065440,19.0,1.0,768.0,20221105
9364,83518859,2.0,1.0,127.0,20221105
9365,-664945236,39.0,3.0,1974.0,20221105
9366,-70383051,1.0,1.0,351.0,20221105
9367,-1769449248,48.0,1.0,2442.0,20221105
9368,1992833974,7.0,1.0,577.0,20221105
9369,-703210958,49.0,1.0,213.0,20221105
9370,-1249436007,1.0,1.0,50.0,20221105
9371,481857042,1.0,1.0,6.0,20221105
9372,1037947228,5.0,1.0,1872.0,20221105
9373,2107298096,37.0,1.0,413.0,20221105
9374,-1412406009,17.0,5.0,332.0,20221105
9375,-745927398,35.0,9.0,480.0,20221105
9376,-426538930,21.0,5.0,1089.0,20221105
9377,-567542238,39.0,1.0,352.0,20221105
9378,1269270588,19.0,1.0,109.0,20221105
9379,314712691,17.0,1.0,1397.0,20221105
9380,-1590787425,23.0,1.0,2270.0,20221105
9381,-149008345,9.0,1.0,3001.0,20221105
9382,1891209635,7.0,1.0,546.0,20221105
9383,2061560580,38.0,1.0,3490.0,20221105
9384,1263531116,10.0,1.0,1258.0,20221105
9385,1149964354,13.0,1.0,1071.0,20221105
9386,-1412992795,21.0,1.0,3.0,20221105
9387,132116230,36.0,1.0,325.0,20221105
9388,105746916,7.0,1.0,2571.0,20221105
9389,-1140639557,20.0,1.0,1821.0,20221105
9390,-452352104,2.0,1.0,538.0,20221105
9391,-693475844,6.0,1.0,123.0,20221105
9392,-601692959,6.0,1.0,175.0,20221105
9393,135600288,58.0,15.0,37674.0,20221105
9394,-1494970539,23.0,13.0,338.0,20221105
9395,-870144393,44.0,7.0,700.0,20221105
9396,-2048117687,43.0,1.0,17.0,20221105
9397,537727751,5.0,1.0,203.0,20221105
9398,-1235162252,19.0,7.0,2189.0,20221105
9399,-1524327743,35.0,1.0,1040.0,20221105
9400,1947276433,9.0,1.0,981.0,20221105
9401,1822167056,16.0,1.0,31.0,20221105
9402,-879758082,22.0,1.0,2943.0,20221105
9403,-832798010,31.0,1.0,1417.0,20221105
9404,-265352952,11.0,1.0,2493.0,20221105
9405,-1277091372,24.0,1.0,108.0,20221105
9406,720071588,44.0,1.0,263.0,20221105
9407,1516179585,5.0,1.0,1073.0,20221105
9408,1863250867,12.0,3.0,394.0,20221105
9409,-1988395328,1.0,1.0,1.0,20221105
9410,-794042577,47.0,1.0,223.0,20221105
9411,1213491394,6.0,1.0,656.0,20221105
9412,1552901196,49.0,1.0,290.0,20221105
9413,-549897283,42.0,3.0,1555.0,20221105
9414,478872456,8.0,1.0,14.0,20221105
9415,-2083224171,37.0,3.0,739.0,20221105
9416,-13272645,32.0,11.0,0.0,20221105
9417,-188745686,8.0,1.0,2584.0,20221105
9418,-1525616578,20.0,1.0,1246.0,20221105
9419,-813603387,43.0,1.0,10.0,20221105
9420,-754666891,22.0,1.0,1400.0,20221105
9421,1811166095,35.0,1.0,1.0,20221105
9422,1615180944,23.0,1.0,3455.0,20221105
9423,393149480,5.0,1.0,42.0,20221105
9424,1501407070,23.0,1.0,670.0,20221105
9425,369010654,12.0,1.0,773.0,20221105
9426,1636041518,26.0,1.0,1257.0,20221105
9427,-789314188,15.0,1.0,69.0,20221105
9428,92142893,6.0,3.0,3859.0,20221105
9429,-2072780321,2.0,1.0,722.0,20221105
9430,-1514255470,50.0,1.0,130.0,20221105
9431,-1707647318,2.0,1.0,191.0,20221105
9432,1570466916,10.0,1.0,581.0,20221105
9433,-99355278,9.0,1.0,342.0,20221105
9434,-9393628,12.0,1.0,324.0,20221105
9435,-1437345129,4.0,1.0,115.0,20221105
9436,-1787851821,11.0,1.0,886.0,20221105
9437,1673897155,25.0,1.0,19.0,20221105
9438,303486492,56.0,5.0,2207.0,20221105
9439,-308150931,11.0,1.0,200.0,20221105
9440,51074027,11.0,1.0,1241.0,20221105
9441,-693933638,23.0,1.0,680.0,20221105
9442,-1638984856,8.0,1.0,22.0,20221105
9443,36147412,27.0,1.0,86.0,20221105
9444,1688559207,3.0,1.0,133.0,20221105
9445,362035100,44.0,3.0,1159.0,20221105
9446,-1557613721,36.0,1.0,4727.0,20221105
9447,410255641,42.0,3.0,7863.0,20221105
9448,1575870507,10.0,1.0,72.0,20221105
9449,108737944,34.0,1.0,334.0,20221105
9450,1317928773,15.0,1.0,162.0,20221105
9451,-88378452,40.0,3.0,7546.0,20221105
9452,-339383065,42.0,1.0,1103.0,20221105
9453,-1106561656,1.0,1.0,13.0,20221105
9454,-1057607823,1.0,1.0,359.0,20221105
9455,1191567416,40.0,7.0,451.0,20221105
9456,88393147,43.0,3.0,2690.0,20221105
9457,388951025,56.0,9.0,365.0,20221105
9458,-1011333403,26.0,1.0,334.0,20221105
9459,-429115438,32.0,1.0,93.0,20221105
9460,451942780,9.0,3.0,5681.0,20221105
9461,1361176866,13.0,3.0,186.0,20221105
9462,1934996967,27.0,1.0,1773.0,20221105
9463,-742692689,34.0,3.0,2286.0,20221105
9464,-905246542,39.0,1.0,1249.0,20221105
9465,1143892942,25.0,1.0,3170.0,20221105
9466,51093865,28.0,1.0,3248.0,20221105
9467,-434244947,29.0,1.0,498.0,20221105
9468,-674135753,17.0,1.0,2223.0,20221105
9469,1643197149,5.0,3.0,6067.0,20221105
9470,-1034597806,7.0,1.0,825.0,20221105
9471,471605029,49.0,1.0,686.0,20221105
9472,2070452916,45.0,1.0,827.0,20221105
9473,1426936688,49.0,1.0,1092.0,20221105
9474,-1939406722,1.0,1.0,0.0,20221105
9475,-1626388560,45.0,1.0,72.0,20221105
9476,-661172910,14.0,3.0,2879.0,20221105
9477,-1454843466,18.0,1.0,976.0,20221105
9478,-124228886,28.0,3.0,701.0,20221105
9479,1077313326,11.0,1.0,1462.0,20221105
9480,-1573978811,5.0,1.0,138.0,20221105
9481,-56690428,45.0,5.0,126.0,20221105
9482,-1364018864,8.0,1.0,1088.0,20221105
9483,1123866015,39.0,7.0,4936.0,20221105
9484,1584632883,1.0,1.0,42.0,20221105
9485,1665731942,5.0,1.0,961.0,20221105
9486,1169176928,33.0,1.0,2890.0,20221105
9487,-2033180107,49.0,3.0,143.0,20221105
9488,1209452777,17.0,1.0,709.0,20221105
9489,-1506270539,40.0,3.0,1045.0,20221105
9490,-839250070,11.0,1.0,671.0,20221105
9491,246976048,24.0,1.0,34.0,20221105
9492,-1631549530,32.0,1.0,391.0,20221105
9493,250476608,13.0,1.0,450.0,20221105
9494,335052501,2.0,1.0,15.0,20221105
9495,60091372,23.0,1.0,4103.0,20221105
9496,-1156018428,26.0,1.0,324.0,20221105
9497,1821835908,19.0,1.0,9.0,20221105
9498,2046311406,22.0,3.0,2354.0,20221105
9499,523584536,8.0,1.0,29.0,20221105
9500,11500823,28.0,1.0,13.0,20221105
9501,1355792269,10.0,1.0,1665.0,20221105
9502,1883517186,6.0,1.0,723.0,20221105
9503,1447915096,16.0,1.0,1515.0,20221105
9504,1779925488,36.0,1.0,9.0,20221105
9505,1565526481,20.0,1.0,4977.0,20221105
9506,-414873430,18.0,1.0,26.0,20221105
9507,-338009776,27.0,1.0,160.0,20221105
9508,469397550,42.0,1.0,1319.0,20221105
9509,-1246686637,7.0,3.0,4273.0,20221105
9510,383623474,41.0,1.0,1510.0,20221105
9511,618690537,7.0,1.0,648.0,20221105
9512,1541542600,21.0,3.0,873.0,20221105
9513,1653028057,45.0,1.0,1373.0,20221105
9514,1025768081,1.0,1.0,8.0,20221105
9515,-1880640049,2.0,1.0,676.0,20221105
9516,-942626394,24.0,3.0,352.0,20221105
9517,-1343055576,37.0,1.0,1884.0,20221105
9518,-542114538,34.0,1.0,4.0,20221105
9519,-109814724,38.0,1.0,820.0,20221105
9520,1964331740,18.0,1.0,10.0,20221105
9521,94933026,34.0,3.0,450.0,20221105
9522,1521104757,43.0,1.0,41.0,20221105
9523,16598328,39.0,3.0,1976.0,20221105
9524,-521932085,24.0,1.0,3293.0,20221105
9525,48386562,48.0,1.0,401.0,20221105
9526,509736669,18.0,1.0,709.0,20221105
9527,-234028627,12.0,1.0,3645.0,20221105
9528,1906927618,67.0,9.0,962.0,20221105
9529,1630975365,5.0,1.0,868.0,20221105
9530,1572406902,31.0,1.0,1520.0,20221105
9531,-667855453,30.0,1.0,24.0,20221105
9532,1978619545,18.0,1.0,1788.0,20221105
9533,-1267997438,15.0,1.0,985.0,20221105
9534,-1392219943,11.0,1.0,1664.0,20221105
9535,-869226621,5.0,1.0,1360.0,20221105
9536,385288642,1.0,1.0,3441.0,20221105
9537,119101112,43.0,1.0,4413.0,20221105
9538,1082949723,22.0,1.0,2716.0,20221105
9539,-204602547,40.0,1.0,588.0,20221105
9540,1250606553,21.0,1.0,21.0,20221105
9541,-892814551,54.0,11.0,560.0,20221105
9542,1962589223,42.0,5.0,5090.0,20221105
9543,-1609685730,27.0,5.0,275.0,20221105
9544,-1217467459,24.0,1.0,1671.0,20221105
9545,-611019411,8.0,1.0,352.0,20221105
9546,-959624577,2.0,1.0,514.0,20221105
9547,1103656396,6.0,1.0,152.0,20221105
9548,-591469495,9.0,1.0,383.0,20221105
9549,735709833,2.0,1.0,875.0,20221105
9550,-177235055,29.0,1.0,6332.0,20221105
9551,1679422906,26.0,3.0,480.0,20221105
9552,-1300028736,18.0,1.0,532.0,20221105
9553,1114529451,32.0,1.0,27.0,20221105
9554,280352550,18.0,1.0,2.0,20221105
9555,1787949155,6.0,1.0,361.0,20221105
9556,1941724002,1.0,1.0,13.0,20221105
9557,1735088006,31.0,1.0,8.0,20221105
9558,-828546319,30.0,9.0,297.0,20221105
9559,-486557259,47.0,3.0,4087.0,20221105
9560,1001391241,16.0,1.0,1319.0,20221105
9561,822087778,24.0,5.0,465.0,20221105
9562,279748363,14.0,1.0,1481.0,20221105
9563,1725704323,65.0,13.0,25658.0,20221105
9564,-1432461379,23.0,5.0,3665.0,20221105
9565,-1393479462,28.0,1.0,3724.0,20221105
9566,1638100690,24.0,1.0,2087.0,20221105
9567,297746849,45.0,1.0,2251.0,20221105
9568,-1818948817,21.0,3.0,328.0,20221105
9569,-164769713,28.0,1.0,175.0,20221105
9570,-369684733,38.0,1.0,127.0,20221105
9571,-411813938,1.0,1.0,370.0,20221105
9572,-677460654,2.0,1.0,100.0,20221105
9573,1072561041,34.0,1.0,315.0,20221105
9574,1109995365,42.0,1.0,1842.0,20221105
9575,719900491,1.0,1.0,1.0,20221105
9576,-1276132420,1.0,1.0,321.0,20221105
9577,1414349006,43.0,5.0,677.0,20221105
9578,1733549604,80.0,13.0,11230.0,20221105
9579,1848317428,7.0,1.0,2549.0,20221105
9580,2015347929,19.0,1.0,4.0,20221105
9581,-1014641099,11.0,1.0,802.0,20221105
9582,1494787413,3.0,1.0,1212.0,20221105
9583,1732225813,9.0,1.0,7.0,20221105
9584,1536780696,42.0,1.0,3386.0,20221105
9585,-1509752016,23.0,1.0,2592.0,20221105
9586,1175346127,1.0,1.0,199.0,20221105
9587,1978248643,12.0,1.0,1210.0,20221105
9588,893644951,3.0,3.0,2412.0,20221105
9589,1823099208,1.0,1.0,213.0,20221105
9590,-622138985,14.0,1.0,2233.0,20221105
9591,368727431,6.0,1.0,1118.0,20221105
9592,725838441,11.0,1.0,356.0,20221105
9593,1501111342,49.0,1.0,112.0,20221105
9594,-338681679,46.0,1.0,1488.0,20221105
9595,74593623,10.0,1.0,636.0,20221105
9596,1304300666,14.0,1.0,380.0,20221105
9597,-553724134,40.0,1.0,4751.0,20221105
9598,560622323,6.0,1.0,940.0,20221105
9599,-666807392,73.0,13.0,17040.0,20221105
9600,1169841899,5.0,3.0,6049.0,20221105
9601,-1361019100,72.0,11.0,4346.0,20221105
9602,208415519,21.0,1.0,94.0,20221105
9603,94300312,46.0,3.0,2828.0,20221105
9604,-413169815,17.0,1.0,483.0,20221105
9605,63920694,41.0,1.0,1401.0,20221105
9606,-712628305,29.0,1.0,3928.0,20221105
9607,708173943,74.0,11.0,1743.0,20221105
9608,-173346616,33.0,1.0,1235.0,20221105
9609,1208173913,22.0,1.0,689.0,20221105
9610,-932119553,4.0,1.0,399.0,20221105
9611,1229273395,4.0,1.0,963.0,20221105
9612,-1478679173,13.0,1.0,1843.0,20221105
9613,1281479040,14.0,1.0,1814.0,20221105
9614,153196524,9.0,1.0,74.0,20221105
9615,584570654,49.0,1.0,442.0,20221105
9616,-1328513677,6.0,1.0,95.0,20221105
9617,-129923593,1.0,1.0,0.0,20221105
9618,1372947309,73.0,13.0,16318.0,20221105
9619,-892931957,62.0,13.0,605.0,20221105
9620,1867603361,6.0,1.0,999.0,20221105
9621,932619410,27.0,1.0,5281.0,20221105
9622,-285507932,36.0,1.0,72.0,20221105
9623,-794169617,21.0,1.0,975.0,20221105
9624,-1807443036,6.0,1.0,3.0,20221105
9625,-1467769251,18.0,1.0,38.0,20221105
9626,12389289,12.0,1.0,904.0,20221105
9627,-1079177836,1.0,1.0,158.0,20221105
9628,-632336004,18.0,1.0,1385.0,20221105
9629,1666697746,1.0,1.0,58.0,20221105
9630,667176424,34.0,1.0,19.0,20221105
9631,1438122415,29.0,3.0,3501.0,20221105
9632,-1463940020,32.0,1.0,24.0,20221105
9633,-944596546,48.0,1.0,21.0,20221105
9634,171976031,37.0,1.0,3201.0,20221105
9635,-2133069567,26.0,1.0,1434.0,20221105
9636,1899427541,48.0,3.0,515.0,20221105
9637,1449146996,2.0,1.0,2554.0,20221105
9638,1562278628,49.0,1.0,1125.0,20221105
9639,-770813755,39.0,5.0,5.0,20221105
9640,14099508,10.0,1.0,4.0,20221105
9641,-521123127,33.0,13.0,601.0,20221105
9642,-738441147,8.0,1.0,22.0,20221105
9643,993542862,10.0,3.0,2235.0,20221105
9644,-1917538947,30.0,5.0,854.0,20221105
9645,496835248,29.0,1.0,480.0,20221105
9646,1132495590,19.0,1.0,1356.0,20221105
9647,37893686,6.0,1.0,107.0,20221105
9648,-1644011793,7.0,1.0,1.0,20221105
9649,1392604161,30.0,3.0,2200.0,20221105
9650,1091059993,15.0,1.0,410.0,20221105
9651,-1422648220,28.0,1.0,37.0,20221105
