10,80
11,0
11,5
11,6
11,8
11,9
11,10
11,12
11,14
11,16
11,17
11,19
11,23
11,32
11,42
11,43
11,46
11,57
11,58
11,62
11,67
11,77
11,80
12,2
12,5
12,6
12,8
12,9
12,10
12,11
12,12
12,13
12,14
12,16
12,18
12,19
12,23
12,34
12,43
12,44
12,45
12,48
12,49
12,63
12,64
12,65
12,70
12,78
12,87
13,2
13,6
13,8
13,10
13,11
13,13
13,14
13,16
13,19
13,26
13,27
13,34
13,42
13,43
13,44
13,47
13,48
13,63
13,64
13,65
13,73
13,78
13,79
13,81
14,0
14,32
14,66
14,5
14,6
14,8
14,10
14,42
14,12
14,43
14,14
14,44
14,16
14,46
14,76
14,19
14,80
14,23
14,56
14,57
15,0
15,5
15,6
15,8
15,9
15,10
15,11
15,12
15,13
15,14
15,16
15,19
15,23
15,32
15,33
15,42
15,43
15,44
15,45
15,46
15,56
15,58
15,59
15,61
15,63
15,64
15,67
15,77
15,80
16,2
16,6
16,8
16,9
16,10
16,11
16,12
16,13
16,14
16,16
16,17
16,18
16,19
16,20
16,21
16,23
16,34
16,42
16,43
16,44
16,45
16,46
16,47
16,61
16,62
16,63
16,64
16,65
16,70
16,71
16,79
16,81
17,1
17,5
17,6
17,8
17,9
17,10
17,11
17,13
17,14
17,16
17,17
17,19
17,20
17,25
17,38
17,39
17,44
17,45
17,46
17,63
17,64
17,65
17,72
17,73
17,78
17,83
18,4
18,6
18,8
18,9
18,11
18,13
18,14
18,15
18,18
18,19
18,21
18,28
18,29
18,30
18,31
18,41
18,45
18,49
18,51
18,52
18,53
18,54
18,55
18,63
18,64
18,65
18,75
18,79
18,86
19,4
19,5
19,6
19,8
19,10
19,11
19,13
19,14
19,16
19,19
19,20
19,28
19,29
19,30
19,41
19,44
19,45
19,49
19,50
19,51
19,52
19,53
19,54
19,55
19,59
19,60
19,61
19,62
19,74
19,79
19,83
20,0
20,5
20,8
20,10
20,12
20,14
20,16
20,17
20,19
20,23
20,24
20,34
20,42
20,48
20,50
20,57
20,58
20,60
20,68
20,77
20,80
21,0
21,5
21,6
21,8
21,10
21,11
21,12
21,14
21,16
21,19
21,27
21,28
21,34
21,42
21,43
21,44
21,51
21,53
21,54
21,55
21,56
21,58
21,66
21,77
21,80
22,1
22,34
22,68
22,5
22,8
22,10
22,42
22,12
22,14
22,79
22,16
22,80
22,19
22,53
22,23
22,57
23,2
23,5
23,6
23,8
23,10
23,11
23,12
23,13
23,15
23,16
23,17
23,19
23,20
23,21
23,28
23,29
23,30
23,31
23,40
23,44
23,45
23,49
23,50
23,51
23,52
23,53
23,54
23,55
23,61
23,62
23,63
23,72
23,77
23,80
24,3
24,5
24,6
24,8
24,9
24,10
24,11
24,12
24,13
24,14
24,15
24,16
24,17
24,18
24,19
24,21
24,28
24,29
24,30
24,31
24,37
24,43
24,44
24,45
24,49
24,50
24,51
24,52
24,53
24,54
24,55
24,63
24,64
24,65
24,73
24,79
24,80
25,3
25,5
25,6
25,8
25,10
25,12
25,13
25,14
25,15
25,16
25,17
25,18
25,19
25,20
25,28
25,29
25,30
25,31
25,38
25,43
25,44
25,45
25,49
25,50
25,51
25,52
25,53
25,54
25,55
25,61
25,62
25,63
25,64
25,75
25,79
25,84
26,2
26,5
26,38
26,71
26,8
26,10
26,42
26,12
26,14
26,79
26,16
26,19
26,83
26,53
26,55
26,24
26,57
26,56
27,2
27,35
27,5
27,8
27,73
27,10
27,43
27,12
27,14
27,79
27,16
27,80
27,19
27,55
27,56
27,27
28,2
28,5
28,6
28,8
28,9
28,10
28,11
28,13
28,14
28,16
28,19
28,27
28,28
28,36
28,42
28,43
28,44
28,48
28,49
28,50
28,60
28,63
28,64
28,65
28,74
28,78
28,83
29,2
29,5
29,6
29,8
29,9
29,10
29,12
29,13
29,14
29,16
29,17
29,19
29,20
29,27
29,28
29,37
29,42
29,43
29,44
29,49
29,50
29,52
29,54
29,55
29,61
29,62
29,64
29,73
29,78
29,83
30,2
30,5
30,6
30,8
30,10
30,11
30,13
30,14
30,15
30,16
30,17
30,18
30,19
30,20
30,21
30,26
30,27
30,40
30,44
30,45
30,49
30,50
30,51
30,52
30,53
30,54
30,55
30,63
30,64
30,65
30,73
30,79
30,82
31,2
31,5
31,6
31,8
31,10
31,12
31,14
31,16
31,17
31,19
31,21
31,25
31,39
31,42
31,44
31,46
31,47
31,59
31,60
31,61
31,62
31,63
31,64
31,70
31,77
31,84
32,2
32,6
32,8
32,9
32,10
32,13
32,14
32,16
32,19
32,29
32,30
32,31
32,37
32,42
32,44
32,52
32,53
32,55
32,61
32,62
32,63
32,69
32,70
32,78
32,79
32,81
33,4
33,6
33,9
33,11
33,12
33,15
33,16
33,19
33,20
33,28
33,29
33,30
33,31
33,41
33,45
33,49
33,50
33,51
33,52
33,53
33,54
33,64
33,75
33,79
33,92
33,93
34,3
34,5
34,6
34,8
34,10
34,11
34,12
34,13
34,14
34,16
34,19
34,20
34,28
34,29
34,30
34,31
34,41
34,45
34,49
34,51
34,53
34,54
34,55
34,59
34,60
34,62
34,64
34,72
34,79
34,81
35,1
35,5
35,6
35,8
35,10
35,12
35,13
35,14
35,16
35,18
35,19
35,21
35,27
35,36
35,43
35,44
35,45
35,50
35,51
35,53
35,54
35,55
35,57
35,58
35,60
35,62
35,65
35,69
35,78
35,80
36,0
36,5
36,6
36,8
36,9
36,10
36,13
36,14
36,16
36,19
36,22
36,32
36,43
36,44
36,46
36,60
36,63
36,66
36,76
36,77
36,80
37,0
37,5
37,8
37,9
37,10
37,11
37,12
37,14
37,16
37,19
37,25
37,34
37,42
37,43
37,47
37,48
37,58
37,61
37,68
37,77
37,80
38,4
38,5
38,6
38,7
38,8
38,10
38,11
38,12
38,13
38,14
38,16
38,18
38,19
38,21
38,28
38,29
38,30
38,31
38,39
38,44
38,45
38,49
38,50
38,51
38,52
38,53
38,54
38,55
38,58
38,59
38,61
38,62
38,63
38,65
38,75
38,79
38,84
39,2
39,5
39,6
39,8
39,9
39,10
39,11
39,12
39,13
39,14
39,16
39,19
39,20
39,21
39,27
39,28
39,38
39,44
39,45
39,49
39,50
39,51
39,53
39,54
39,60
39,61
39,62
39,63
39,70
39,78
39,81
40,4
40,5
40,6
40,8
40,10
40,11
40,12
40,14
40,16
40,17
40,19
40,21
40,28
40,29
40,30
40,31
40,38
40,42
40,43
40,44
40,49
40,50
40,51
40,52
40,53
40,55
40,59
40,60
40,62
40,72
40,79
40,83
41,2
41,5
41,6
41,8
41,10
41,12
41,14
41,16
41,17
41,19
41,21
41,25
41,35
41,42
41,49
41,51
41,53
41,55
41,60
41,61
41,65
41,70
41,77
41,80
42,2
42,6
42,8
42,9
42,10
42,11
42,12
42,13
42,14
42,15
42,16
42,17
42,18
42,19
42,20
42,21
42,28
42,29
42,30
42,31
42,37
42,44
42,45
42,49
42,50
42,52
42,53
42,55
42,63
42,64
42,65
42,75
42,79
42,84
43,2
43,34
43,5
43,69
43,8
43,10
43,42
43,12
43,43
43,14
43,79
43,16
43,80
43,19
43,54
43,55
43,24
43,56
43,61
44,3
44,5
44,6
44,8
44,10
44,11
44,12
44,13
44,14
44,15
44,16
44,17
44,18
44,19
44,20
44,26
44,27
44,38
44,43
44,44
44,45
44,51
44,52
44,53
44,54
44,55
44,59
44,61
44,62
44,63
44,64
44,65
44,72
44,79
44,81
45,2
45,6
45,7
45,8
45,9
45,10
45,11
45,13
45,15
45,17
45,18
45,19
45,20
45,21
45,23
45,39
45,45
45,46
45,64
45,65
45,71
45,79
45,85
46,3
46,5
46,8
46,10
46,11
46,12
46,13
46,14
46,16
46,17
46,19
46,28
46,29
46,30
46,31
46,39
46,43
46,44
46,45
46,49
46,50
46,52
46,53
46,54
46,55
46,57
46,59
46,60
46,63
46,72
46,79
46,81
47,1
47,5
47,8
47,10
47,12
47,14
47,16
47,19
47,24
47,33
47,42
47,50
47,51
47,52
47,53
47,57
47,59
47,60
47,68
47,77
47,80
48,1
48,5
48,6
48,8
48,9
48,10
48,11
48,12
48,13
48,14
48,16
48,18
48,19
48,20
48,26
48,37
48,42
48,43
48,44
48,45
48,49
48,50
48,51
48,53
48,54
48,55
48,62
48,65
48,75
48,78
48,83
49,2
49,6
49,8
49,10
49,12
49,13
49,14
49,15
49,17
49,19
49,20
49,21
49,26
49,36
49,42
49,44
49,50
49,51
49,52
49,60
49,61
49,64
49,72
49,78
49,84
50,2
50,5
50,6
50,8
50,9
50,10
50,12
50,14
50,16
50,19
50,25
50,36
50,42
50,44
50,46
50,47
50,57
50,58
50,59
50,69
50,79
50,80
51,0
51,5
51,6
51,8
51,10
51,11
51,12
51,14
51,16
51,19
51,23
51,32
51,33
51,42
51,43
51,46
51,56
51,57
51,66
51,76
51,80
52,0
52,5
52,8
52,10
52,12
52,13
52,14
52,16
52,19
52,28
52,29
52,30
52,31
52,35
52,43
52,44
52,49
52,50
52,52
52,53
52,54
52,55
52,56
52,57
52,66
52,77
52,80
53,2
53,5
53,6
53,8
53,9
53,10
53,12
53,14
53,16
53,17
53,19
53,20
53,28
53,30
53,31
53,39
53,40
53,45
53,49
53,52
53,53
53,54
53,59
53,60
53,62
53,63
53,64
53,70
53,78
53,80
54,4
54,5
54,6
54,8
54,10
54,11
54,12
54,13
54,14
54,15
54,16
54,17
54,18
54,19
54,21
54,28
54,29
54,30
54,31
54,37
54,38
54,43
54,44
54,49
54,50
54,51
54,52
54,53
54,54
54,55
54,57
54,58
54,59
54,60
54,61
54,62
54,70
54,79
54,83
55,2
55,5
55,6
55,8
55,9
55,10
55,12
55,14
55,16
55,17
55,19
55,28
55,29
55,30
55,31
55,37
55,42
55,43
55,44
55,50
55,51
55,52
55,53
55,54
55,55
55,57
55,59
55,60
55,61
55,64
55,70
55,78
55,83
56,2
56,5
56,8
56,9
56,10
56,13
56,14
56,16
56,19
56,21
56,26
56,27
56,34
56,42
56,43
56,44
56,51
56,52
56,53
56,54
56,55
56,60
56,61
56,62
56,68
56,69
56,78
56,80
57,2
57,5
57,8
57,10
57,12
57,13
57,14
57,16
57,19
57,28
57,29
57,30
57,31
57,40
57,42
57,43
57,45
57,49
57,50
57,51
57,52
57,53
57,55
57,56
57,57
57,58
57,61
57,70
57,78
57,83
58,1
58,35
58,5
58,70
58,8
58,10
58,42
58,12
58,43
58,14
58,78
58,16
58,80
58,19
58,54
58,55
58,25
58,59
58,57
59,1
59,5
59,8
59,10
59,11
59,12
59,14
59,16
59,19
59,24
59,34
59,42
59,43
59,48
59,49
59,51
59,52
59,53
59,56
59,57
59,58
59,67
59,78
59,80
60,2
60,5
60,6
60,8
60,10
60,11
60,12
60,14
60,15
60,16
60,17
60,19
60,20
60,21
60,28
60,29
60,30
60,39
60,43
60,44
60,45
60,48
60,49
60,50
60,51
60,52
60,53
60,58
60,60
60,61
60,63
60,64
60,65
60,71
60,72
60,78
60,79
60,80
61,2
61,5
61,8
61,9
61,10
61,11
61,12
61,13
61,14
61,16
61,18
61,19
61,21
61,28
61,29
61,30
61,39
61,40
61,44
61,48
61,49
61,50
61,51
61,52
61,53
61,58
61,60
61,61
61,63
61,64
61,72
61,79
61,81
62,1
62,5
62,6
62,9
62,10
62,11
62,12
62,13
62,15
62,17
62,18
62,19
62,20
62,25
62,35
62,44
62,45
62,48
62,49
62,63
62,64
62,65
62,71
62,78
62,80
63,0
63,32
63,66
63,5
63,9
63,10
63,42
63,12
63,43
63,14
63,47
63,16
63,76
63,80
63,19
63,22
63,58
63,59
64,2
64,5
64,6
64,8
64,9
64,10
64,12
64,14
64,16
64,19
64,21
64,28
64,29
64,30
64,31
64,40
64,42
64,44
64,45
64,49
64,50
64,51
64,52
64,53
64,54
64,55
64,56
64,57
64,59
64,61
64,63
64,71
64,78
64,80
65,1
65,5
65,6
65,8
65,9
65,10
65,13
65,14
65,16
65,19
65,26
65,38
65,42
65,43
65,44
65,47
65,60
65,61
65,62
65,63
65,70
65,78
65,84
66,1
66,5
66,6
66,8
66,10
66,12
66,14
66,16
66,19
66,22
66,23
66,33
66,42
66,43
66,51
66,53
66,56
66,58
66,68
66,77
66,80
67,1
67,34
67,68
67,5
67,8
67,10
67,42
67,12
67,14
67,78
67,16
67,82
67,19
67,52
67,53
67,54
67,56
67,25
67,57
68,3
68,5
68,6
68,8
68,10
68,11
68,12
68,14
68,15
68,16
68,17
68,19
68,20
68,25
68,39
68,42
68,43
68,51
68,52
68,53
68,54
68,55
68,58
68,59
68,60
68,61
68,72
68,78
68,80
69,4
69,6
69,7
69,8
69,10
69,13
69,14
69,15
69,16
69,18
69,19
69,21
69,28
69,29
69,30
69,31
69,41
69,45
69,49
69,50
69,51
69,52
69,53
69,55
69,61
69,63
69,64
69,65
69,75
69,79
69,85
70,1
70,5
70,6
70,8
70,10
70,11
70,13
70,14
70,16
70,17
70,19
70,28
70,29
70,30
70,31
70,35
70,42
70,43
70,44
70,49
70,50
70,51
70,52
70,53
70,54
70,55
70,60
70,61
70,62
70,63
70,72
70,78
70,80
71,2
71,5
71,8
71,10
71,12
71,14
71,15
71,16
71,17
71,19
71,27
71,28
71,35
71,42
71,43
71,44
71,50
71,52
71,53
71,54
71,55
71,56
71,57
71,58
71,59
71,68
71,78
71,83
72,0
72,32
72,66
72,5
72,8
72,10
72,42
72,12
72,77
72,14
72,46
72,16
72,80
72,19
72,22
72,56
73,0
73,34
73,68
73,5
73,6
73,8
73,10
73,42
73,12
73,77
73,14
73,46
73,16
73,47
73,80
73,19
73,23
73,57
73,58
74,4
74,6
74,8
74,9
74,10
74,11
74,12
74,13
74,14
74,15
74,17
74,18
74,19
74,21
74,28
74,29
74,30
74,31
74,41
74,44
74,45
74,49
74,50
74,51
74,52
74,53
74,54
74,55
74,62
74,63
74,64
74,65
74,75
74,79
74,83
75,1
75,5
75,6
75,8
75,10
75,13
75,14
75,16
75,19
75,28
75,29
75,30
75,31
75,34
75,42
75,43
75,44
75,49
75,50
75,51
75,53
75,54
75,55
75,60
75,61
75,64
75,65
75,70
75,78
75,80
76,0
76,5
76,6
76,8
76,10
76,11
76,12
76,13
76,14
76,16
76,18
76,19
76,20
76,23
76,24
76,34
76,42
76,44
76,48
76,60
76,62
76,63
76,68
76,77
76,80
77,4
77,5
77,6
77,8
77,10
77,12
77,13
77,14
77,16
77,17
77,19
77,27
77,28
77,36
77,42
77,43
77,44
77,48
77,49
77,59
77,60
77,62
77,63
77,71
77,72
77,79
77,83
78,4
78,6
78,7
78,8
78,10
78,11
78,13
78,14
78,15
78,18
78,19
78,21
78,27
78,28
78,41
78,45
78,48
78,49
78,64
78,65
78,75
78,79
78,85
79,2
79,5
79,8
79,10
79,11
79,12
79,13
79,14
79,16
79,19
79,28
79,29
79,30
79,37
79,44
79,45
79,49
79,50
79,51
79,52
79,53
79,55
79,62
79,63
79,64
79,65
79,74
79,78
79,80
80,2
80,5
80,6
80,8
80,10
80,12
80,13
80,14
80,16
80,19
80,20
80,23
80,37
80,44
80,45
80,48
80,49
80,61
80,63
80,65
80,70
80,78
80,82
80,83
81,2
81,5
81,6
81,8
81,10
81,12
81,13
81,14
81,16
81,19
81,28
81,29
81,30
81,31
81,39
81,42
81,43
81,44
81,45
81,49
81,50
81,51
81,52
81,53
81,55
81,58
81,59
81,61
81,73
81,79
81,80
82,2
82,5
82,6
82,8
82,10
82,11
82,12
82,13
82,14
82,16
82,19
82,28
82,29
82,30
82,31
82,37
82,38
82,43
82,44
82,49
82,50
82,51
82,52
82,53
82,54
82,55
82,59
82,60
82,63
82,74
82,79
82,82
83,0
83,33
83,5
83,70
83,8
83,10
83,42
83,12
83,14
83,78
83,16
83,80
83,19
83,55
83,23
83,59
84,3
84,5
84,6
84,8
84,9
84,10
84,13
84,14
84,16
84,17
84,18
84,19
84,21
84,29
84,30
84,31
84,38
84,42
84,43
84,44
84,45
84,50
84,51
84,52
84,53
84,54
84,55
84,60
84,62
84,63
84,64
84,71
84,72
84,78
84,84
85,1
85,5
85,6
85,8
85,10
85,12
85,13
85,14
85,16
85,19
85,21
85,28
85,30
85,31
85,39
85,44
85,49
85,52
85,53
85,55
85,60
85,62
85,63
85,69
85,77
85,80
86,0
86,5
86,8
86,10
86,12
86,14
86,16
86,19
86,25
86,26
86,33
86,42
86,48
86,49
86,50
86,51
86,52
86,53
86,56
86,58
86,68
86,77
86,83
87,0
87,5
87,6
87,8
87,9
87,10
87,12
87,13
87,14
87,16
87,19
87,24
87,33
87,34
87,43
87,44
87,48
87,59
87,61
87,64
87,68
87,78
87,80
88,4
88,6
88,7
88,8
88,10
88,12
88,13
88,14
88,15
88,16
88,17
88,18
88,19
88,21
88,28
88,29
88,30
88,31
88,39
88,40
88,43
88,44
88,45
88,49
88,51
88,52
88,53
88,54
88,55
88,59
88,62
88,64
88,65
88,75
88,79
88,80
89,2
89,5
89,6
89,8
89,10
89,12
89,14
89,16
89,19
89,20
89,28
89,29
89,30
89,31
89,38
89,42
89,43
89,44
89,49
89,50
89,51
89,52
89,53
89,54
89,55
89,58
89,59
89,60
89,71
89,79
89,84
90,4
90,6
90,7
90,8
90,10
90,11
90,13
90,14
90,15
90,16
90,17
90,18
90,19
90,21
90,28
90,29
90,30
90,31
90,38
90,45
90,49
90,50
90,51
90,52
90,53
90,55
90,65
90,75
90,79
90,83
91,2
91,5
91,6
91,9
91,10
91,13
91,14
91,16
91,19
91,28
91,29
91,30
91,31
91,40
91,42
91,43
91,45
91,49
91,50
91,51
91,53
91,54
91,55
91,62
91,63
91,64
91,65
91,74
91,78
91,84
92,0
92,32
92,66
92,5
92,8
92,10
92,42
92,12
92,43
92,14
92,46
92,16
92,77
92,80
92,19
92,22
92,58
92,59
92,60
93,3
93,5
93,8
93,10
93,12
93,14
93,16
93,19
93,26
93,27
93,37
93,42
93,43
93,44
93,47
93,48
93,56
93,57
93,58
93,59
93,70
93,79
93,83
94,4
94,5
94,6
94,8
94,10
94,11
94,12
94,13
94,14
94,15
94,16
94,18
94,19
94,28
94,29
94,30
94,31
94,40
94,44
94,45
94,49
94,50
94,51
94,53
94,54
94,55
94,62
94,63
94,64
94,65
94,74
94,79
94,82
95,2
95,6
95,8
95,9
95,10
95,12
95,13
95,14
95,16
95,19
95,20
95,21
95,25
95,37
95,43
95,44
95,45
95,48
95,49
95,50
95,51
95,52
95,59
95,60
95,61
95,63
95,64
95,70
95,71
95,79
95,83
96,0
96,35
96,67
96,5
96,8
96,10
96,43
96,12
96,44
96,14
96,47
96,16
96,78
96,80
96,19
96,24
96,57
96,56
97,2
97,5
97,6
97,8
97,9
97,10
97,11
97,13
97,14
97,16
97,17
97,19
97,20
97,25
97,36
97,43
97,44
97,45
97,49
97,50
97,51
97,53
97,55
97,60
97,62
97,63
97,65
97,71
97,79
97,80
98,0
98,5
98,8
98,10
98,12
98,14
98,16
98,19
98,27
98,28
98,34
98,42
98,43
98,48
98,50
98,52
98,53
98,56
98,67
98,77
98,80
99,3
99,5
99,8
99,10
99,13
99,14
99,16
99,19
99,28
99,29
99,30
99,31
99,37
99,42
99,43
99,44
99,49
99,50
99,51
99,53
99,54
99,55
99,60
99,61
99,62
99,71
99,78
99,81
100,1
100,5
100,6
100,8
100,9
100,10
100,11
100,13
100,14
100,15
100,16
100,17
100,19
100,21
100,22
100,33
100,43
100,44
100,53
100,54
100,55
100,63
100,64
100,65
100,68
100,79
100,80
101,0
101,32
101,33
101,66
101,5
101,8
101,10
101,42
101,12
101,43
101,14
101,46
101,16
101,76
101,80
101,19
101,23
101,56
102,1
102,5
102,8
102,9
102,10
102,12
102,14
102,16
102,17
102,19
102,20
102,25
102,26
102,35
102,42
102,43
102,52
102,53
102,54
102,55
102,57
102,58
102,63
102,68
102,78
102,83
103,1
103,6
103,8
103,9
103,10
103,11
103,12
103,13
103,14
103,16
103,19
103,27
103,28
103,29
103,34
103,42
103,43
103,44
103,49
103,50
103,51
103,52
103,53
103,54
103,55
103,60
103,61
103,62
103,63
103,70
103,78
103,81
104,1
104,5
104,6
104,8
104,9
104,11
104,12
104,14
104,16
104,17
104,19
104,21
104,24
104,36
104,42
104,43
104,44
104,47
104,58
104,62
104,63
104,64
104,65
104,68
104,78
104,81
105,2
105,6
105,8
105,10
105,11
105,12
105,13
105,14
105,16
105,19
105,27
105,28
105,37
105,42
105,43
105,44
105,45
105,48
105,49
105,51
105,52
105,53
105,61
105,62
105,63
105,72
105,79
105,81
106,3
106,5
106,6
106,8
106,10
106,11
106,12
106,13
106,14
106,16
106,17
106,19
106,28
106,29
106,30
106,31
106,37
106,42
106,43
106,44
106,49
106,50
106,51
106,53
106,54
106,55
106,56
106,57
106,58
106,59
106,62
106,69
106,78
106,82
107,4
107,6
107,8
107,9
107,10
107,11
107,13
107,14
107,15
107,16
107,17
107,18
107,19
107,28
107,29
107,30
107,31
107,40
107,44
107,45
107,49
107,50
107,51
107,52
107,53
107,54
107,55
107,62
107,63
107,64
107,65
107,72
107,79
107,83
108,2
108,5
108,6
108,8
108,9
108,10
108,11
108,13
108,14
108,16
108,17
108,19
108,20
108,28
108,29
108,30
108,31
108,38
108,43
108,44
108,45
108,49
108,50
108,51
108,53
108,54
108,55
108,63
108,64
108,65
108,74
108,79
108,80
109,1
109,5
109,8
109,10
109,11
109,12
109,14
109,16
109,19
109,24
109,34
109,42
109,50
109,53
109,54
109,55
109,56
109,58
109,68
109,78
109,80
110,2
110,6
110,8
110,11
110,13
110,14
110,15
110,16
110,17
110,18
110,19
110,21
110,25
110,38
110,44
110,45
110,49
110,50
110,51
110,52
110,53
110,54
110,55
110,62
110,63
110,64
110,65
110,73
110,79
110,80
111,2
111,5
111,6
111,8
111,9
111,10
111,11
111,13
111,14
111,15
111,16
111,17
111,18
111,19
111,20
111,25
111,34
111,43
111,44
111,48
111,49
111,50
111,51
111,52
111,61
111,62
111,64
111,65
111,70
111,78
111,80
112,0
112,3
112,5
112,37
112,69
112,8
112,10
112,42
112,12
112,14
112,79
112,16
112,48
112,49
112,19
112,84
112,56
112,25
112,57
113,2
113,5
113,6
113,8
113,10
113,11
113,12
113,14
113,16
113,19
113,28
113,29
113,30
113,38
113,42
113,43
113,49
113,50
113,51
113,52
113,53
113,54
113,56
113,57
113,58
113,60
113,72
113,79
113,83
114,1
114,5
114,8
114,9
114,10
114,12
114,13
114,14
114,16
114,17
114,19
114,20
114,25
114,26
114,37
114,38
114,43
114,44
114,45
114,48
114,49
114,59
114,60
114,61
114,62
114,69
114,70
114,77
114,81
115,4
115,5
115,6
115,8
115,10
115,12
115,13
115,14
115,16
115,18
115,19
115,27
115,28
115,39
115,42
115,43
115,44
115,45
115,47
115,48
115,64
115,65
115,75
115,79
115,82
116,4
116,5
116,6
116,7
116,8
116,9
116,10
116,12
116,13
116,14
116,15
116,16
116,17
116,18
116,19
116,21
116,25
116,41
116,44
116,45
116,49
116,50
116,51
116,52
116,53
116,54
116,55
116,61
116,62
116,64
116,65
116,75
116,79
116,81
117,2
117,6
117,8
117,40
117,10
117,41
117,12
117,44
117,14
117,72
117,16
117,48
117,49
117,19
117,78
117,85
117,58
117,27
117,28
118,4
118,5
118,6
118,8
118,9
118,10
118,11
118,13
118,14
118,15
118,17
118,18
118,19
118,20
118,26
118,27
118,41
118,44
118,45
118,49
118,50
118,51
118,53
118,54
118,55
118,64
118,65
118,74
118,79
118,86
119,4
119,5
119,6
119,8
119,10
119,11
119,12
119,13
119,14
119,16
119,18
119,19
119,21
119,28
119,29
119,30
119,31
119,40
119,43
119,44
119,45
119,49
119,50
119,51
119,52
119,53
119,54
119,55
119,59
119,60
119,62
119,64
119,75
119,79
119,85
120,1
120,5
120,8
120,10
120,12
120,14
120,16
120,19
120,20
120,21
120,28
120,29
120,30
120,31
120,39
120,42
120,44
120,45
120,49
120,50
120,51
120,52
120,53
120,54
120,57
120,58
120,59
120,60
120,61
120,63
120,70
120,78
120,85
121,2
121,6
121,7
121,8
121,10
121,11
121,12
121,13
121,14
121,16
121,17
121,19
121,20
121,27
121,28
121,29
121,38
121,43
121,45
121,48
121,49
121,50
121,57
121,62
121,63
121,64
121,73
121,79
121,82
122,0
122,34
122,58
122,5
122,68
122,9
122,10
122,42
122,12
122,43
122,14
122,44
122,16
122,47
122,77
122,19
122,80
122,26
122,59
123,0
123,5
123,6
123,8
123,9
123,11
123,13
123,14
123,16
123,19
123,22
123,32
123,43
123,45
123,52
123,53
123,62
123,63
123,66
123,76
123,80
124,4
124,5
124,6
124,8
124,9
124,10
124,11
124,13
124,14
124,15
124,16
124,17
124,18
124,19
124,20
124,28
124,29
124,30
124,31
124,41
124,44
124,45
124,49
124,50
124,51
124,52
124,53
124,54
124,55
124,60
124,61
124,62
124,64
124,75
124,79
124,86
125,0
125,32
125,67
125,5
125,8
125,10
125,42
125,12
125,43
125,14
125,47
125,16
125,48
125,77
125,19
125,83
125,23
125,56
126,2
126,5
126,6
126,8
126,10
126,11
126,13
126,14
126,16
126,17
126,19
126,25
126,26
126,35
126,43
126,44
126,48
126,49
126,62
126,65
126,75
126,78
126,79
126,80
127,4
127,6
127,7
127,8
127,10
127,12
127,13
127,14
127,15
127,16
127,17
127,18
127,19
127,20
127,27
127,28
127,40
127,42
127,43
127,44
127,45
127,48
127,49
127,60
127,62
127,63
127,65
127,74
127,79
127,85
128,2
128,5
128,6
128,8
128,10
128,11
128,13
128,14
128,16
128,17
128,19
128,20
128,21
128,28
128,29
128,30
128,31
128,40
128,44
128,45
128,49
128,50
128,52
128,53
128,54
128,60
128,61
128,62
128,63
128,64
128,70
128,71
128,78
128,80
129,2
129,5
129,8
129,9
129,11
129,12
129,14
129,17
129,19
129,26
129,27
129,35
129,42
129,43
129,48
129,53
129,61
129,62
129,70
129,79
129,80
130,0
130,4
130,5
130,8
130,10
130,12
130,14
130,15
130,16
130,17
130,19
